_layout,_data,timestamp
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.5, -18.5, 2.19353653341326, 736.5, 140.5])",1745571469873351883
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.5, -17.5, 2.1726124191242437, 736.5, 141.5])",1745571469904858950
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.5, -17.5, 2.1726124191242437, 736.5, 141.5])",1745571469936365998
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.0, -18.5, 2.1246206877004905, 736.0, 140.5])",1745571469970799954
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.0, -18.5, 2.1773977630083294, 736.0, 140.5])",1745571470002838768
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.0, -18.5, 2.1773977630083294, 736.0, 140.5])",1745571470038659578
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.0, -19.5, 2.093541478192153, 734.0, 139.5])",1745571470065894699
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.0, -19.5, 2.0332019855244945, 734.0, 139.5])",1745571470102385301
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.0, -19.5, 2.0332019855244945, 734.0, 139.5])",1745571470135364778
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [388.5, -20.0, 2.081988897471611, 733.5, 139.0])",1745571470170254601
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.0, 2.174204681654008, 734.5, 139.0])",1745571470201143222
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.0, 2.174204681654008, 734.5, 139.0])",1745571470236878828
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [390.0, -20.0, 2.163118206456537, 735.0, 139.0])",1745571470278339212
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.0, -19.0, 2.231791823540765, 734.0, 140.0])",1745571470299673053
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.0, -19.0, 2.231791823540765, 734.0, 140.0])",1745571470333328124
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -19.5, 2.211630722733202, 734.5, 139.5])",1745571470365561490
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.0, 2.1291524102480945, 734.5, 139.0])",1745571470398986156
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.0, 2.1291524102480945, 734.5, 139.0])",1745571470433666906
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.5, 2.048235957188128, 734.5, 138.5])",1745571470464657073
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -18.5, 2.038638047538967, 734.5, 140.5])",1745571470497184548
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -18.5, 2.038638047538967, 734.5, 140.5])",1745571470532079892
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [388.0, -19.5, 2.103778219616477, 733.0, 139.5])",1745571470563739501
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.5, 2.1919095102908277, 734.5, 138.5])",1745571470597050467
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.5, 2.1919095102908277, 734.5, 138.5])",1745571470630754812
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [388.5, -20.5, 2.201716134791496, 733.5, 138.5])",1745571470662609048
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -19.5, 2.14288972970862, 734.5, 139.5])",1745571470695732352
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -19.5, 2.14288972970862, 734.5, 139.5])",1745571470731433551
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -19.5, 2.1186146828319083, 734.5, 139.5])",1745571470762533200
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -19.0, 2.1537244621713763, 734.5, 140.0])",1745571470794797947
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -19.0, 2.1537244621713763, 734.5, 140.0])",1745571470831290463
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.0, 2.1398183867422733, 734.5, 139.0])",1745571470860481398
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -20.0, 2.1398183867422733, 734.5, 139.0])",1745571470906728470
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -21.0, 2.074846452537247, 734.5, 138.0])",1745571470927364114
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -21.0, 2.0551586430138626, 734.5, 138.0])",1745571470960951874
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.5, -21.0, 2.0551586430138626, 734.5, 138.0])",1745571470993834424
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [389.0, -20.0, 2.1599758829946576, 734.0, 139.0])",1745571471028683015
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [387.0, -21.5, 2.090638800754199, 732.0, 137.5])",1745571471060682808
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [387.0, -22.5, 2.1599758829946576, 732.0, 136.5])",1745571471092312066
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [387.0, -22.5, 2.1599758829946576, 732.0, 136.5])",1745571471127257213
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [386.5, -21.5, 2.1216125254653817, 731.5, 137.5])",1745571471159693298
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [386.5, -21.5, 2.1216125254653817, 731.5, 137.5])",1745571471194410416
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [385.0, -20.0, 2.0705893323163274, 730.0, 139.0])",1745571471225991641
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [384.5, -20.0, 2.0877458475338284, 729.5, 139.0])",1745571471259139760
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [383.5, -19.0, 2.0359156467048685, 728.5, 140.0])",1745571471291458038
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [383.5, -19.0, 2.0359156467048685, 728.5, 140.0])",1745571471323687574
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [379.5, -20.0, 2.164693550105965, 724.5, 139.0])",1745571471356606351
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [379.0, -19.5, 2.242042485535409, 724.0, 139.5])",1745571471390623327
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [379.0, -19.5, 2.242042485535409, 724.0, 139.5])",1745571471423752851
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [378.0, -18.5, 2.1398183867422733, 723.0, 140.5])",1745571471454154790
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [378.0, -18.5, 2.1398183867422733, 723.0, 140.5])",1745571471488373776
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [376.0, -17.0, 2.2824333745610095, 721.0, 142.0])",1745571471520348260
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [374.0, -18.0, 2.3728200275324367, 719.0, 141.0])",1745571471554542258
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [374.0, -18.0, 2.3728200275324367, 719.0, 141.0])",1745571471663233109
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [372.0, -17.5, 2.219976789630426, 717.0, 141.5])",1745571471673428144
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [373.5, -18.0, 2.0776963111323354, 718.5, 141.0])",1745571471685761535
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [373.5, -18.0, 2.0776963111323354, 718.5, 141.0])",1745571471691975226
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [371.5, -18.5, 2.3610380775707416, 716.5, 140.5])",1745571471718500484
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [370.5, -16.5, 2.1757997934461026, 715.5, 142.5])",1745571471751068955
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [370.5, -16.5, 2.1757997934461026, 715.5, 142.5])",1745571471785400979
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [367.5, -19.0, 2.021097420448054, 712.5, 140.0])",1745571471818603413
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [365.5, -18.5, 2.1216125254653817, 710.5, 140.5])",1745571471852002847
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [365.5, -18.5, 2.1216125254653817, 710.5, 140.5])",1745571471884568152
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [363.03125, -18.0, 2.302392396036154, 708.03125, 141.0])",1745571471916683588
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [362.5, -19.0, 2.201716134791496, 707.5, 140.0])",1745571471961281563
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [362.5, -19.0, 2.201716134791496, 707.5, 140.0])",1745571471982350011
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [360.5, -18.0, 2.1186146828319083, 705.5, 141.0])",1745571472014060906
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [357.5, -19.5, 2.309757434745082, 702.5, 139.5])",1745571472047859027
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [357.5, -19.5, 2.309757434745082, 702.5, 139.5])",1745571472083195025
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [356.0, -20.5, 2.221655269759087, 701.0, 138.5])",1745571472112218182
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [354.5, -21.0, 2.1052505285945307, 699.5, 138.0])",1745571472147605930
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [354.5, -21.0, 2.1052505285945307, 699.5, 138.0])",1745571472181557096
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [355.0, -17.5, 2.1216125254653817, 700.0, 141.5])",1745571472212968211
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [352.0, -18.5, 2.3190459144096374, 697.0, 140.5])",1745571472248429992
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [352.0, -18.5, 2.3190459144096374, 697.0, 140.5])",1745571472281726955
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [349.5, -18.0, 2.386751345948129, 694.5, 141.0])",1745571472311809646
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [348.5, -18.0, 2.2646540655045486, 693.5, 141.0])",1745571472347068366
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [348.5, -18.0, 2.2646540655045486, 693.5, 141.0])",1745571472377993272
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [342.0, -15.0, 2.47921795862109, 687.0, 144.0])",1745571472413031325
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [347.5, -16.0, 2.4595817420019404, 692.5, 143.0])",1745571472445881767
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [347.5, -16.0, 2.4595817420019404, 692.5, 143.0])",1745571472478911115
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [345.5, -15.5, 2.5763163682359362, 690.5, 143.5])",1745571472512592320
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [345.5, -15.5, 2.5763163682359362, 690.5, 143.5])",1745571472543958868
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [344.0, -16.5, 2.5358837035945814, 689.0, 142.5])",1745571472577041829
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [343.5, -13.5, 2.3341010063256786, 688.5, 145.5])",1745571472609557335
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [343.0, -17.5, 2.3968272975116056, 688.0, 141.5])",1745571472643034496
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [343.0, -17.5, 2.3968272975116056, 688.0, 141.5])",1745571472675565282
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [341.5, -17.0, 2.5860669992418384, 686.5, 142.0])",1745571472709803792
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [340.5, -17.5, 2.796902366978935, 685.5, 141.5])",1745571472742179538
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [340.5, -17.5, 2.796902366978935, 685.5, 141.5])",1745571472775288549
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [340.5, -17.5, 2.370846258816073, 685.5, 141.5])",1745571472808533122
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [338.0, -17.0, 2.713568479932417, 683.0, 142.0])",1745571472841594921
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [338.0, -17.0, 2.713568479932417, 683.0, 142.0])",1745571472873607697
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [337.0, -17.0, 2.4403287471319217, 682.0, 142.0])",1745571472908936412
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [336.0, -16.0, 2.4361010975735176, 681.0, 143.0])",1745571472942271689
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [336.0, -16.0, 2.4361010975735176, 681.0, 143.0])",1745571472974185434
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [335.0, -17.5, 2.571475584169756, 680.0, 141.5])",1745571473006869574
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [335.0, -17.5, 2.571475584169756, 680.0, 141.5])",1745571473041765240
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [333.0, -17.0, 2.581180112566604, 678.0, 142.0])",1745571473075304178
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [331.0, -18.5, 2.5265996338319097, 676.0, 140.5])",1745571473106043313
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [331.0, -18.5, 2.5265996338319097, 676.0, 140.5])",1745571473140559848
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [331.5, -16.5, 2.5499714066520935, 676.5, 142.5])",1745571473172374237
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [328.5, -17.5, 2.5151134457776365, 673.5, 141.5])",1745571473207467665
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [328.5, -17.5, 2.5151134457776365, 673.5, 141.5])",1745571473240964682
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [327.0, -18.0, 2.5382181012509997, 672.0, 141.0])",1745571473271842365
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [327.0, -17.0, 2.7850215990880214, 672.0, 142.0])",1745571473303629422
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [326.0, -17.0, 2.8058980245364316, 671.0, 142.0])",1745571473338849023
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [326.0, -17.0, 2.8058980245364316, 671.0, 142.0])",1745571473371688120
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [323.0, -16.5, 2.415233021459022, 668.0, 142.5])",1745571473403900118
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [323.0, -16.5, 2.415233021459022, 668.0, 142.5])",1745571473436055806
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [321.5, -15.0, 2.474820586543648, 666.5, 144.0])",1745571473468255770
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [320.5, -13.5, 2.5265996338319097, 665.5, 145.5])",1745571473502131718
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [320.5, -13.5, 2.5265996338319097, 665.5, 145.5])",1745571473535750861
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [320.5, -14.0, 2.494763741177399, 665.5, 145.0])",1745571473568456040
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [317.5, -16.5, 2.483634889079981, 662.5, 142.5])",1745571473602863374
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [317.5, -16.5, 2.483634889079981, 662.5, 142.5])",1745571473634985527
