_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.08352650290040795, y=-0.025299740867876605, z=-0.0007349706570019749)","geometry_msgs.msg.Vector3(x=-0.00044992228881942514, y=0.014131565606564192, z=-0.028948278479171363)",1745570151198031149
"geometry_msgs.msg.Vector3(x=0.08021007162913524, y=-0.022879049757611212, z=-0.0016326533274371947)","geometry_msgs.msg.Vector3(x=-0.0008484276994614043, y=0.014469582905149846, z=-0.026464874810162558)",1745570151229981303
"geometry_msgs.msg.Vector3(x=0.08021007162913524, y=-0.022879049757611212, z=-0.0016326533274371947)","geometry_msgs.msg.Vector3(x=-0.0008484276994614043, y=0.014469582905149846, z=-0.026464874810162558)",1745570151265943703
"geometry_msgs.msg.Vector3(x=0.07741090314885843, y=-0.023289788134355106, z=-0.0018839269338366206)","geometry_msgs.msg.Vector3(x=-0.0009642320287058378, y=0.01423470365016699, z=-0.0267687935791488)",1745570151298101370
"geometry_msgs.msg.Vector3(x=0.08088164054918909, y=-0.022918205493929946, z=-0.0024290646521882425)","geometry_msgs.msg.Vector3(x=-0.0012115174902997106, y=0.015380182306950877, z=-0.02648468185106931)",1745570151328835312
"geometry_msgs.msg.Vector3(x=0.08088164054918909, y=-0.022918205493929946, z=-0.0024290646521882425)","geometry_msgs.msg.Vector3(x=-0.0012115174902997106, y=0.015380182306950877, z=-0.02648468185106931)",1745570151363492918
"geometry_msgs.msg.Vector3(x=0.08420685218893076, y=-0.02051681999133803, z=-0.002607163476346283)","geometry_msgs.msg.Vector3(x=-0.0012856912985925, y=0.016163556769611592, z=-0.02422159139534299)",1745570151391737852
"geometry_msgs.msg.Vector3(x=0.0873274655640302, y=-0.019063320514566693, z=-0.002082966919505917)","geometry_msgs.msg.Vector3(x=-0.0010431464354836695, y=0.01620236521676882, z=-0.022906138818018392)",1745570151425140575
"geometry_msgs.msg.Vector3(x=0.0873274655640302, y=-0.019063320514566693, z=-0.002082966919505917)","geometry_msgs.msg.Vector3(x=-0.0010431464354836695, y=0.01620236521676882, z=-0.022906138818018392)",1745570151462110470
"geometry_msgs.msg.Vector3(x=0.08813613942959306, y=-0.02005210963936142, z=-0.001508021796527333)","geometry_msgs.msg.Vector3(x=-0.0007836997337941206, y=0.015747937894871545, z=-0.023938722789552155)",1745570151496290110
"geometry_msgs.msg.Vector3(x=0.09157404091210497, y=-0.018767222452323797, z=-0.001785950310056546)","geometry_msgs.msg.Vector3(x=-0.0009072264180980004, y=0.016641824064857254, z=-0.022755518847388013)",1745570151538497210
"geometry_msgs.msg.Vector3(x=0.09157404091210497, y=-0.018767222452323797, z=-0.001785950310056546)","geometry_msgs.msg.Vector3(x=-0.0009072264180980004, y=0.016641824064857254, z=-0.022755518847388013)",1745570151560465205
"geometry_msgs.msg.Vector3(x=0.09183184301304387, y=-0.01807987976516874, z=-0.0018593189476443588)","geometry_msgs.msg.Vector3(x=-0.0009392280149663973, y=0.016774954686005573, z=-0.022075010664434038)",1745570151595666327
"geometry_msgs.msg.Vector3(x=0.08848555377902823, y=-0.01746115159673803, z=-0.0026679280242296456)","geometry_msgs.msg.Vector3(x=-0.001307032410873247, y=0.01702640871011302, z=-0.0213096540928175)",1745570151626792625
"geometry_msgs.msg.Vector3(x=0.08848555377902823, y=-0.01746115159673803, z=-0.0026679280242296456)","geometry_msgs.msg.Vector3(x=-0.001307032410873247, y=0.01702640871011302, z=-0.0213096540928175)",1745570151654816450
"geometry_msgs.msg.Vector3(x=0.09352334267189782, y=-0.016316180612718542, z=-0.002243463169545106)","geometry_msgs.msg.Vector3(x=-0.0011111589277567452, y=0.017497311242881536, z=-0.020334529643966332)",1745570151688111052
"geometry_msgs.msg.Vector3(x=0.09502746114083252, y=-0.015334081534860109, z=-0.0021827136429993176)","geometry_msgs.msg.Vector3(x=-0.0010817761075890314, y=0.017724701730294938, z=-0.019389199818248968)",1745570151722060527
"geometry_msgs.msg.Vector3(x=0.09502746114083252, y=-0.015334081534860109, z=-0.0021827136429993176)","geometry_msgs.msg.Vector3(x=-0.0010817761075890314, y=0.017724701730294938, z=-0.019389199818248968)",1745570151754699274
"geometry_msgs.msg.Vector3(x=0.10098461308087386, y=-0.015032799052931095, z=-0.002403294142683262)","geometry_msgs.msg.Vector3(x=-0.0011820756307883442, y=0.018981265158054195, z=-0.0192479643761282)",1745570151790832090
"geometry_msgs.msg.Vector3(x=0.10098461308087386, y=-0.015032799052931095, z=-0.002403294142683262)","geometry_msgs.msg.Vector3(x=-0.0011820756307883442, y=0.018981265158054195, z=-0.0192479643761282)",1745570151819982131
"geometry_msgs.msg.Vector3(x=0.0963169474364097, y=-0.01587444871231461, z=-0.002242654889995675)","geometry_msgs.msg.Vector3(x=-0.0011100472269324978, y=0.01799005857865748, z=-0.01997203185823246)",1745570151857317392
"geometry_msgs.msg.Vector3(x=0.09863661795385231, y=-0.013881312854719614, z=-0.0024825905355530405)","geometry_msgs.msg.Vector3(x=-0.0012165298565955515, y=0.018697537178828067, z=-0.017995307676466413)",1745570151889539479
"geometry_msgs.msg.Vector3(x=0.09863661795385231, y=-0.013881312854719614, z=-0.0024825905355530405)","geometry_msgs.msg.Vector3(x=-0.0012165298565955515, y=0.018697537178828067, z=-0.017995307676466413)",1745570151922937933
"geometry_msgs.msg.Vector3(x=0.09587023503836109, y=-0.013418691016364033, z=-0.001731429231152899)","geometry_msgs.msg.Vector3(x=-0.0008723659699369979, y=0.017481232979399488, z=-0.017484581584508836)",1745570151957309389
"geometry_msgs.msg.Vector3(x=0.09349552125187649, y=-0.012847962198066698, z=-0.0007658745060779233)","geometry_msgs.msg.Vector3(x=-0.0004310813939049493, y=0.01612460225566068, z=-0.016883217946753667)",1745570151989551342
"geometry_msgs.msg.Vector3(x=0.09349552125187649, y=-0.012847962198066698, z=-0.0007658745060779233)","geometry_msgs.msg.Vector3(x=-0.0004310813939049493, y=0.01612460225566068, z=-0.016883217946753667)",1745570152023119200
"geometry_msgs.msg.Vector3(x=0.0960860481065276, y=-0.012299365759532443, z=-0.0010891759952714633)","geometry_msgs.msg.Vector3(x=-0.000577007676929182, y=0.016915217766081472, z=-0.01637440217700659)",1745570152056426235
"geometry_msgs.msg.Vector3(x=0.09787990870080046, y=-0.011968632738182558, z=-0.001113000747657664)","geometry_msgs.msg.Vector3(x=-0.000587068736374147, y=0.017260802915857826, z=-0.016083399717089348)",1745570152085234502
"geometry_msgs.msg.Vector3(x=0.09787990870080046, y=-0.011968632738182558, z=-0.001113000747657664)","geometry_msgs.msg.Vector3(x=-0.000587068736374147, y=0.017260802915857826, z=-0.016083399717089348)",1745570152121630696
"geometry_msgs.msg.Vector3(x=0.09749707974499239, y=-0.011607243128159582, z=-0.0011261334629103406)","geometry_msgs.msg.Vector3(x=-0.0005921554880425734, y=0.01722287489302084, z=-0.015694831338513435)",1745570152154288860
"geometry_msgs.msg.Vector3(x=0.09869629417051257, y=-0.010528140671779797, z=-0.0016708169198086764)","geometry_msgs.msg.Vector3(x=-0.0008383333379393622, y=0.018025504810480063, z=-0.014564678689120515)",1745570152184342813
"geometry_msgs.msg.Vector3(x=0.09869629417051257, y=-0.010528140671779797, z=-0.0016708169198086764)","geometry_msgs.msg.Vector3(x=-0.0008383333379393622, y=0.018025504810480063, z=-0.014564678689120515)",1745570152218299170
"geometry_msgs.msg.Vector3(x=0.10241372990894021, y=-0.01057705094129138, z=-0.0010327437918472837)","geometry_msgs.msg.Vector3(x=-0.0005467236149995878, y=0.01801861826309158, z=-0.014769291283200295)",1745570152249887403
"geometry_msgs.msg.Vector3(x=0.1056982576072357, y=-0.009398558201579232, z=-0.0018997975004456864)","geometry_msgs.msg.Vector3(x=-0.0009402673546001371, y=0.019516112411505394, z=-0.013562497477163739)",1745570152283451154
"geometry_msgs.msg.Vector3(x=0.1056982576072357, y=-0.009398558201579232, z=-0.0018997975004456864)","geometry_msgs.msg.Vector3(x=-0.0009402673546001371, y=0.019516112411505394, z=-0.013562497477163739)",1745570152324775139
"geometry_msgs.msg.Vector3(x=0.10299617699215602, y=-0.009750159348220553, z=-0.0014787649517578293)","geometry_msgs.msg.Vector3(x=-0.0007482663830802717, y=0.018607258019234657, z=-0.013884221609028642)",1745570152354072652
"geometry_msgs.msg.Vector3(x=0.09871122069067537, y=-0.008931040972471592, z=-0.0017791680534088412)","geometry_msgs.msg.Vector3(x=-0.00088353401827039, y=0.018215551388916434, z=-0.012862476593646564)",1745570152385514234
"geometry_msgs.msg.Vector3(x=0.09871122069067537, y=-0.008931040972471592, z=-0.0017791680534088412)","geometry_msgs.msg.Vector3(x=-0.00088353401827039, y=0.018215551388916434, z=-0.012862476593646564)",1745570152420300878
"geometry_msgs.msg.Vector3(x=0.09943122648095296, y=-0.008607878257179664, z=-0.002197219979420575)","geometry_msgs.msg.Vector3(x=-0.0010746667846920472, y=0.018781871855996037, z=-0.012507378559557036)",1745570152453248277
"geometry_msgs.msg.Vector3(x=0.10957552866835168, y=-0.008863000686541113, z=-0.0024690648876496838)","geometry_msgs.msg.Vector3(x=-0.001200469119828462, y=0.02079040178478514, z=-0.013065049175243008)",1745570152484762664
"geometry_msgs.msg.Vector3(x=0.10957552866835168, y=-0.008863000686541113, z=-0.0024690648876496838)","geometry_msgs.msg.Vector3(x=-0.001200469119828462, y=0.02079040178478514, z=-0.013065049175243008)",1745570152519581227
"geometry_msgs.msg.Vector3(x=0.10478691781269828, y=-0.008764659600502031, z=-0.0024324172400248248)","geometry_msgs.msg.Vector3(x=-0.0011833378091549314, y=0.019934611956160756, z=-0.012818709604426968)",1745570152551224292
"geometry_msgs.msg.Vector3(x=0.10933495594361861, y=-0.008204342671715712, z=-0.0024470973109893173)","geometry_msgs.msg.Vector3(x=-0.0011885394319492801, y=0.020762533800803788, z=-0.01235128662815517)",1745570152578865809
"geometry_msgs.msg.Vector3(x=0.10933495594361861, y=-0.008204342671715712, z=-0.0024470973109893173)","geometry_msgs.msg.Vector3(x=-0.0011885394319492801, y=0.020762533800803788, z=-0.01235128662815517)",1745570152617266623
"geometry_msgs.msg.Vector3(x=0.10483546605461738, y=-0.008028393617109693, z=-0.0021200452880358643)","geometry_msgs.msg.Vector3(x=-0.0010373849269820295, y=0.019664298037529022, z=-0.012051245274441392)",1745570152649218600
"geometry_msgs.msg.Vector3(x=0.11643979749042668, y=-0.007768734722555699, z=-0.00209435331401177)","geometry_msgs.msg.Vector3(x=-0.001024705738852033, y=0.02164854372610476, z=-0.012120532655591983)",1745570152682198780
"geometry_msgs.msg.Vector3(x=0.11643979749042668, y=-0.007768734722555699, z=-0.00209435331401177)","geometry_msgs.msg.Vector3(x=-0.001024705738852033, y=0.02164854372610476, z=-0.012120532655591983)",1745570152714511374
"geometry_msgs.msg.Vector3(x=0.11033646573483588, y=-0.00743480229296406, z=-0.0018960571303652954)","geometry_msgs.msg.Vector3(x=-0.0009322435250488554, y=0.020415264516661532, z=-0.011590255332541478)",1745570152747307033
"geometry_msgs.msg.Vector3(x=0.11552549689371891, y=-0.00708540807612727, z=-0.0022220742164141766)","geometry_msgs.msg.Vector3(x=-0.001081191565139617, y=0.02166141251054934, z=-0.011340664076405781)",1745570152781806085
"geometry_msgs.msg.Vector3(x=0.11552549689371891, y=-0.00708540807612727, z=-0.0022220742164141766)","geometry_msgs.msg.Vector3(x=-0.001081191565139617, y=0.02166141251054934, z=-0.011340664076405781)",1745570152809918173
"geometry_msgs.msg.Vector3(x=0.1158229010220283, y=-0.007046689342087896, z=-0.0013698363146870383)","geometry_msgs.msg.Vector3(x=-0.0006886355717119273, y=0.020844610619466127, z=-0.011371551815150725)",1745570152847506183
"geometry_msgs.msg.Vector3(x=0.11092956131886403, y=-0.0066517163256223436, z=-0.00212258331612763)","geometry_msgs.msg.Vector3(x=-0.00103367197898121, y=0.020795009907312936, z=-0.010736410487682407)",1745570152881238195
"geometry_msgs.msg.Vector3(x=0.11092956131886403, y=-0.0066517163256223436, z=-0.00212258331612763)","geometry_msgs.msg.Vector3(x=-0.00103367197898121, y=0.020795009907312936, z=-0.010736410487682407)",1745570152914104784
"geometry_msgs.msg.Vector3(x=0.11168611429807992, y=-0.006654591143208745, z=-0.0023940397725602963)","geometry_msgs.msg.Vector3(x=-0.0011589973789338014, y=0.021203357870165616, z=-0.010740713400722942)",1745570152942325334
"geometry_msgs.msg.Vector3(x=0.11300530599076633, y=-0.006928010905835099, z=-0.0023182293699970506)","geometry_msgs.msg.Vector3(x=-0.0011249889244918003, y=0.021335862038247572, z=-0.011085638709276358)",1745570152979948188
"geometry_msgs.msg.Vector3(x=0.11300530599076633, y=-0.006928010905835099, z=-0.0023182293699970506)","geometry_msgs.msg.Vector3(x=-0.0011249889244918003, y=0.021335862038247572, z=-0.011085638709276358)",1745570153006701992
"geometry_msgs.msg.Vector3(x=0.1211929293486915, y=-0.006759304612173776, z=-0.0024550572968871777)","geometry_msgs.msg.Vector3(x=-0.001187561636481441, y=0.022894749194040963, z=-0.011135767081939219)",1745570153040526265
"geometry_msgs.msg.Vector3(x=0.11770700813983206, y=-0.005868217132635723, z=-0.0013681854320530258)","geometry_msgs.msg.Vector3(x=-0.0006823766676470455, y=0.02123669504242297, z=-0.01013616948517503)",1745570153079486224
"geometry_msgs.msg.Vector3(x=0.11770700813983206, y=-0.005868217132635723, z=-0.0013681854320530258)","geometry_msgs.msg.Vector3(x=-0.0006823766676470455, y=0.02123669504242297, z=-0.01013616948517503)",1745570153111292721
"geometry_msgs.msg.Vector3(x=0.12506252344726992, y=-0.006455180932067874, z=-0.002413883731479351)","geometry_msgs.msg.Vector3(x=-0.0011674229134725086, y=0.023536814486588318, z=-0.010921523353592713)",1745570153140421091
"geometry_msgs.msg.Vector3(x=0.12183208130363116, y=-0.006223109461359915, z=-0.0011549019837147278)","geometry_msgs.msg.Vector3(x=-0.0005859727892879927, y=0.021707158345647754, z=-0.010666507224020417)",1745570153172614254
"geometry_msgs.msg.Vector3(x=0.12183208130363116, y=-0.006223109461359915, z=-0.0011549019837147278)","geometry_msgs.msg.Vector3(x=-0.0005859727892879927, y=0.021707158345647754, z=-0.010666507224020417)",1745570153209342823
"geometry_msgs.msg.Vector3(x=0.1256483467615413, y=-0.00636362260179564, z=-0.003008587951038634)","geometry_msgs.msg.Vector3(x=-0.001442292410750601, y=0.02425573088872578, z=-0.010788954063795271)",1745570153242699720
"geometry_msgs.msg.Vector3(x=0.12922998487982462, y=-0.006398882245717695, z=-0.00333863159830411)","geometry_msgs.msg.Vector3(x=-0.001595452121427999, y=0.025210523659732243, z=-0.010906751914526622)",1745570153276521238
"geometry_msgs.msg.Vector3(x=0.12922998487982462, y=-0.006398882245717695, z=-0.00333863159830411)","geometry_msgs.msg.Vector3(x=-0.001595452121427999, y=0.025210523659732243, z=-0.010906751914526622)",1745570153309431659
"geometry_msgs.msg.Vector3(x=0.12922998487982462, y=-0.006043340486978565, z=-0.002457431229911772)","geometry_msgs.msg.Vector3(x=-0.0011859635013185424, y=0.024324399255978353, z=-0.010589359019087308)",1745570153338238072
"geometry_msgs.msg.Vector3(x=0.12719524645358726, y=-0.006122439443971937, z=-0.0021497813318079053)","geometry_msgs.msg.Vector3(x=-0.0010440852797432383, y=0.023653255130937634, z=-0.010640538289880897)",1745570153373351161
"geometry_msgs.msg.Vector3(x=0.12719524645358726, y=-0.006122439443971937, z=-0.0021497813318079053)","geometry_msgs.msg.Vector3(x=-0.0010440852797432383, y=0.023653255130937634, z=-0.010640538289880897)",1745570153409386336
"geometry_msgs.msg.Vector3(x=0.13196838763768898, y=-0.005995466679614235, z=-0.0027333754917906973)","geometry_msgs.msg.Vector3(x=-0.0013134984243878328, y=0.025082722954604866, z=-0.010595631323862847)",1745570153441306634
"geometry_msgs.msg.Vector3(x=0.1299560748521285, y=-0.006021875327313865, z=-0.003080172293541244)","geometry_msgs.msg.Vector3(x=-0.0014743295646402817, y=0.025092915886709463, z=-0.010534804898131564)",1745570153476341808
"geometry_msgs.msg.Vector3(x=0.1299560748521285, y=-0.006021875327313865, z=-0.003080172293541244)","geometry_msgs.msg.Vector3(x=-0.0014743295646402817, y=0.025092915886709463, z=-0.010534804898131564)",1745570153508621291
"geometry_msgs.msg.Vector3(x=0.1390861441613936, y=-0.005905659530614467, z=-0.0030462168992713818)","geometry_msgs.msg.Vector3(x=-0.0014581757071035362, y=0.02663589006186711, z=-0.010683030684766495)",1745570153540001008
"geometry_msgs.msg.Vector3(x=0.1390861441613936, y=-0.005905659530614467, z=-0.0030462168992713818)","geometry_msgs.msg.Vector3(x=-0.0014581757071035362, y=0.02663589006186711, z=-0.010683030684766495)",1745570153578602885
"geometry_msgs.msg.Vector3(x=0.1534086355234376, y=-0.005938942628209578, z=-0.003218679290923156)","geometry_msgs.msg.Vector3(x=-0.0015383190797147635, y=0.02927554587467533, z=-0.011134500342289706)",1745570153606366498
"geometry_msgs.msg.Vector3(x=0.1494382053942857, y=-0.0054914135437733585, z=-0.0019778817434439352)","geometry_msgs.msg.Vector3(x=-0.0009618491583458141, y=0.027342758635049667, z=-0.010623653523173791)",1745570153638794797
"geometry_msgs.msg.Vector3(x=0.1494382053942857, y=-0.0054914135437733585, z=-0.0019778817434439352)","geometry_msgs.msg.Vector3(x=-0.0009618491583458141, y=0.027342758635049667, z=-0.010623653523173791)",1745570153674833088
"geometry_msgs.msg.Vector3(x=0.162717668824218, y=-0.005945823568015824, z=-0.002512588171842695)","geometry_msgs.msg.Vector3(x=-0.0012110945570386984, y=0.03014732417960269, z=-0.01148169779396593)",1745570153747450330
"geometry_msgs.msg.Vector3(x=0.1516134431646447, y=-0.0058987551476913196, z=-0.0021149821486341276)","geometry_msgs.msg.Vector3(x=-0.0010270535557006188, y=0.02783158443040763, z=-0.011129000230268828)",1745570153762403961
"geometry_msgs.msg.Vector3(x=0.1516134431646447, y=-0.0058987551476913196, z=-0.0021149821486341276)","geometry_msgs.msg.Vector3(x=-0.0010270535557006188, y=0.02783158443040763, z=-0.011129000230268828)",1745570153778023655
"geometry_msgs.msg.Vector3(x=0.1478265004084629, y=-0.005905972466692058, z=-0.002732184604160532)","geometry_msgs.msg.Vector3(x=-0.001312608993746791, y=0.027814932900941357, z=-0.010972494548867496)",1745570153804132625
"geometry_msgs.msg.Vector3(x=0.14761014311796372, y=-0.005972719072654823, z=-0.002509005258410922)","geometry_msgs.msg.Vector3(x=-0.0012095433630950215, y=0.027543405013586632, z=-0.01105849648868309)",1745570153836479102
"geometry_msgs.msg.Vector3(x=0.14761014311796372, y=-0.005972719072654823, z=-0.002509005258410922)","geometry_msgs.msg.Vector3(x=-0.0012095433630950215, y=0.027543405013586632, z=-0.01105849648868309)",1745570153871564119
"geometry_msgs.msg.Vector3(x=0.14377577291265814, y=-0.006045381120857256, z=-0.003095514206972664)","geometry_msgs.msg.Vector3(x=-0.0014815260196573538, y=0.027484210242467996, z=-0.010974061173594389)",1745570153905222775
"geometry_msgs.msg.Vector3(x=0.14213406548746826, y=-0.00598430304255837, z=-0.0024875698981793475)","geometry_msgs.msg.Vector3(x=-0.0011996714363095304, y=0.026578707487478235, z=-0.010908788419883984)",1745570153936735849
"geometry_msgs.msg.Vector3(x=0.14213406548746826, y=-0.00598430304255837, z=-0.0024875698981793475)","geometry_msgs.msg.Vector3(x=-0.0011996714363095304, y=0.026578707487478235, z=-0.010908788419883984)",1745570153969306461
"geometry_msgs.msg.Vector3(x=0.1486424522863562, y=-0.0060306811908753186, z=-0.002862373053686408)","geometry_msgs.msg.Vector3(x=-0.001373387456778936, y=0.02808143524700861, z=-0.011123847221042354)",1745570154001918990
"geometry_msgs.msg.Vector3(x=0.15091062826003154, y=-0.006006604812542176, z=-0.0024961222479071197)","geometry_msgs.msg.Vector3(x=-0.0012037166741331953, y=0.028095644494787304, z=-0.011196017142229162)",1745570154038327516
"geometry_msgs.msg.Vector3(x=0.15091062826003154, y=-0.006006604812542176, z=-0.0024961222479071197)","geometry_msgs.msg.Vector3(x=-0.0012037166741331953, y=0.028095644494787304, z=-0.011196017142229162)",1745570154067251799
"geometry_msgs.msg.Vector3(x=0.15882836222822366, y=-0.005998724338076838, z=-0.0023737360584694025)","geometry_msgs.msg.Vector3(x=-0.0011470762717160133, y=0.029332081186468267, z=-0.011434910417492419)",1745570154101478767
"geometry_msgs.msg.Vector3(x=0.15226479898769618, y=-0.005990916723325745, z=-0.002251200166199871)","geometry_msgs.msg.Vector3(x=-0.0010903943916236022, y=0.028077681457992842, z=-0.011239357949749711)",1745570154133776373
"geometry_msgs.msg.Vector3(x=0.15226479898769618, y=-0.005990916723325745, z=-0.002251200166199871)","geometry_msgs.msg.Vector3(x=-0.0010903943916236022, y=0.028077681457992842, z=-0.011239357949749711)",1745570154180176014
"geometry_msgs.msg.Vector3(x=0.14815200440222553, y=-0.0063817790871075145, z=-0.002887160084577945)","geometry_msgs.msg.Vector3(x=-0.0013861014337666192, y=0.02799992972617253, z=-0.011494358045238049)",1745570154201606765
"geometry_msgs.msg.Vector3(x=0.15229322328414563, y=-0.006433393671723623, z=-0.002536321106436058)","geometry_msgs.msg.Vector3(x=-0.0012239367310136289, y=0.02834769656868158, z=-0.011704533720230921)",1745570154234567389
"geometry_msgs.msg.Vector3(x=0.1566286931620831, y=-0.006507288392157912, z=-0.0030174318600008606)","geometry_msgs.msg.Vector3(x=-0.001446859359665499, y=0.029584251311505213, z=-0.011875747318421281)",1745570154269728015
"geometry_msgs.msg.Vector3(x=0.1566286931620831, y=-0.006507288392157912, z=-0.0030174318600008606)","geometry_msgs.msg.Vector3(x=-0.001446859359665499, y=0.029584251311505213, z=-0.011875747318421281)",1745570154308698554
"geometry_msgs.msg.Vector3(x=0.1649342503671798, y=-0.0065816102809201395, z=-0.0020574031662657305)","geometry_msgs.msg.Vector3(x=-0.0010033240506125607, y=0.030021296136628673, z=-0.012284812104422475)",1745570154331706995
"geometry_msgs.msg.Vector3(x=0.1649342503671798, y=-0.0065816102809201395, z=-0.0020574031662657305)","geometry_msgs.msg.Vector3(x=-0.0010033240506125607, y=0.030021296136628673, z=-0.012284812104422475)",1745570154365472819
"geometry_msgs.msg.Vector3(x=0.16045807100145132, y=-0.0067508870292685005, z=-0.0031559292617816736)","geometry_msgs.msg.Vector3(x=-0.0015117854151724985, y=0.030370307076574777, z=-0.012246451811642814)",1745570154400811575
"geometry_msgs.msg.Vector3(x=0.16014842987441452, y=-0.0067508870292685005, z=-0.0031559292617816736)","geometry_msgs.msg.Vector3(x=-0.0015117854151724985, y=0.03031704880272445, z=-0.012237162577831709)",1745570154432368611
"geometry_msgs.msg.Vector3(x=0.16014842987441452, y=-0.0067508870292685005, z=-0.0031559292617816736)","geometry_msgs.msg.Vector3(x=-0.0015117854151724985, y=0.03031704880272445, z=-0.012237162577831709)",1745570154476146729
"geometry_msgs.msg.Vector3(x=0.15993227964473633, y=-0.006734928452566453, z=-0.0029116210734178145)","geometry_msgs.msg.Vector3(x=-0.0013985924227834087, y=0.030028969921712386, z=-0.01223379096665442)",1745570154496618154
"geometry_msgs.msg.Vector3(x=0.1643833828948506, y=-0.006742872624854241, z=-0.00303385301431411)","geometry_msgs.msg.Vector3(x=-0.0014552100615053806, y=0.03092003793155636, z=-0.01236577140803035)",1745570154529949133
"geometry_msgs.msg.Vector3(x=0.1643833828948506, y=-0.006742872624854241, z=-0.00303385301431411)","geometry_msgs.msg.Vector3(x=-0.0014552100615053806, y=0.03092003793155636, z=-0.01236577140803035)",1745570154566744596
"geometry_msgs.msg.Vector3(x=0.17041528143210055, y=-0.007216750389033968, z=-0.003066248903237081)","geometry_msgs.msg.Vector3(x=-0.0014716148708485094, y=0.03196145808221615, z=-0.013062547470647574)",1745570154597700709
"geometry_msgs.msg.Vector3(x=0.17041528143210055, y=-0.007216750389033968, z=-0.003066248903237081)","geometry_msgs.msg.Vector3(x=-0.0014716148708485094, y=0.03196145808221615, z=-0.013062547470647574)",1745570154628666310
"geometry_msgs.msg.Vector3(x=0.17100138923644687, y=-0.00755923488152181, z=-0.0028444936581674845)","geometry_msgs.msg.Vector3(x=-0.001370047322254975, y=0.03181353578784558, z=-0.013471388592128332)",1745570154664653366
"geometry_msgs.msg.Vector3(x=0.18015804158692933, y=-0.00757451174766863, z=-0.0030901490908023374)","geometry_msgs.msg.Vector3(x=-0.0014836597930856612, y=0.03364013977662516, z=-0.013742604922009722)",1745570154698397230
"geometry_msgs.msg.Vector3(x=0.17014066805047767, y=-0.007902204388766251, z=-0.003088760620485375)","geometry_msgs.msg.Vector3(x=-0.0014838712419455978, y=0.03189629328061461, z=-0.013797920870631515)",1745570154728636797
"geometry_msgs.msg.Vector3(x=0.17014066805047767, y=-0.007902204388766251, z=-0.003088760620485375)","geometry_msgs.msg.Vector3(x=-0.0014838712419455978, y=0.03189629328061461, z=-0.013797920870631515)",1745570154761606136
"geometry_msgs.msg.Vector3(x=0.17709780045809004, y=-0.007784166445161049, z=-0.0026133746846544897)","geometry_msgs.msg.Vector3(x=-0.0012639836107867332, y=0.03261181202422357, z=-0.01391689539547104)",1745570154793886782
"geometry_msgs.msg.Vector3(x=0.1804996152743934, y=-0.007784166445161049, z=-0.0026133746846544897)","geometry_msgs.msg.Vector3(x=-0.0012639836107867332, y=0.03319692417262775, z=-0.014018949839960142)",1745570154827066721
"geometry_msgs.msg.Vector3(x=0.1804996152743934, y=-0.007784166445161049, z=-0.0026133746846544897)","geometry_msgs.msg.Vector3(x=-0.0012639836107867332, y=0.03319692417262775, z=-0.014018949839960142)",1745570154860632415
"geometry_msgs.msg.Vector3(x=0.1857248759058311, y=-0.008047121064866988, z=-0.0029984376165500468)","geometry_msgs.msg.Vector3(x=-0.001442496023130928, y=0.03447552156554919, z=-0.014429696461286803)",1745570154894159608
"geometry_msgs.msg.Vector3(x=0.17962897461535754, y=-0.00828121845381118, z=-0.002890383782173945)","geometry_msgs.msg.Vector3(x=-0.0013931905067581006, y=0.03330272653544465, z=-0.014508400234009528)",1745570154926333465
"geometry_msgs.msg.Vector3(x=0.17962897461535754, y=-0.00828121845381118, z=-0.002890383782173945)","geometry_msgs.msg.Vector3(x=-0.0013931905067581006, y=0.03330272653544465, z=-0.014508400234009528)",1745570154959480765
"geometry_msgs.msg.Vector3(x=0.19815280597061719, y=-0.008387868728012046, z=-0.0026506046824220503)","geometry_msgs.msg.Vector3(x=-0.001282849803984865, y=0.03623717404939179, z=-0.01519794146373802)",1745570154992105136
"geometry_msgs.msg.Vector3(x=0.19815280597061719, y=-0.008387868728012046, z=-0.0026506046824220503)","geometry_msgs.msg.Vector3(x=-0.001282849803984865, y=0.03623717404939179, z=-0.01519794146373802)",1745570155027022572
"geometry_msgs.msg.Vector3(x=0.18632662885973506, y=-0.00873190620616583, z=-0.0022997400189161367)","geometry_msgs.msg.Vector3(x=-0.0011221853612117354, y=0.033825797698717956, z=-0.015239722626371244)",1745570155058839829
"geometry_msgs.msg.Vector3(x=0.18774442710033395, y=-0.008847313116382507, z=-0.0021821163520368957)","geometry_msgs.msg.Vector3(x=-0.0010684056239554079, y=0.033943609934755835, z=-0.015414699925269768)",1745570155084075323
"geometry_msgs.msg.Vector3(x=0.18774442710033395, y=-0.008847313116382507, z=-0.0021821163520368957)","geometry_msgs.msg.Vector3(x=-0.0010684056239554079, y=0.033943609934755835, z=-0.015414699925269768)",1745570155125129108
"geometry_msgs.msg.Vector3(x=0.19461226850551705, y=-0.00896974042862988, z=-0.0021890071153673157)","geometry_msgs.msg.Vector3(x=-0.0010719158270650472, y=0.03512546636547658, z=-0.015751305150331386)",1745570155158289352
"geometry_msgs.msg.Vector3(x=0.19601446780605997, y=-0.009092383952514408, z=-0.0021958594331274255)","geometry_msgs.msg.Vector3(x=-0.0010754021560256323, y=0.035367230925410206, z=-0.015924022846386665)",1745570155198506057
